filename,actual text,tesseractv3_out,result
frame_id_1076_1.png,KA 04 AB 0154,,0
frame_id_1077_1.png,KA 04 AB 0154,,0
frame_id_1078_1.png,KA 04 AB 0154,,0
frame_id_1079_1.png,KA 04 AB 0154,,0
frame_id_1080_1.png,KA 04 AB 0154,,0
frame_id_1094_1.png,KA 03 AA 3219,"KM , l2“ E",0
frame_id_1096_1.png,KA 03 AA 3219,W,0
frame_id_1098_1.png,KA 03 AA 3219,,0
frame_id_1100_1.png,KA 16 C 1549,,0
frame_id_1101_1.png,KA 16 C 1549,,0
frame_id_1102_1.png,KA 16 C 1549,,0
frame_id_1103_1.png,KA 16 C 1549,,0
frame_id_1104_1.png,KA 16 C 1549,,0
frame_id_1105_1.png,KA 16 C 1549,,0
frame_id_1106_1.png,KA 16 C 1549,,0
frame_id_1107_1.png,KA 16 C 1549,,0
frame_id_1108_1.png,KA 16 C 1549,,0
frame_id_1109_1.png,KA 16 C 1549,,0
frame_id_1110_1.png,KA 16 C 1549,,0
frame_id_1111_1.png,KA 16 C 1549,,0
frame_id_1112_1.png,KA 16 C 1549,,0
frame_id_1114_1.png,KA 16 C 1549,,0
frame_id_1115_1.png,KA 16 C 1549,,0
frame_id_1116_1.png,KA 16 C 1549,,0
frame_id_1117_1.png,KA 16 C 1549,,0
frame_id_1118_1.png,KA 16 C 1549,,0
frame_id_1119_1.png,KA 16 C 1549,,0
frame_id_1120_1.png,KA 16 C 1549,,0
frame_id_1121_1.png,KA 16 C 1549,,0
frame_id_1122_1.png,KA 16 C 1549,,0
frame_id_1123_1.png,KA 16 C 1549,"m» u. u n “1'!
7 _ .u,

__‘",0
frame_id_1124_1.png,KA 16 C 1549,,0
frame_id_1125_1.png,KA 16 C 1549,,0
frame_id_1140_1.png,KA-02 AG-9622,,0
frame_id_1146_1.png,KA-02 AG-9622,,0
frame_id_1146_2.png,TN.29.N.2943,,0
frame_id_1147_1.png,KA-02 AG-9622,,0
frame_id_1147_2.png,TN.29.N.2943,Emma“: !,0
frame_id_1148_1.png,KA-02 AG-9622,,0
frame_id_1148_2.png,TN.29.N.2943,mlN.29.N.2943 !,0
frame_id_1149_1.png,TN.29.N.2943,"m TN.29.N.2943 n
L A;",0
frame_id_1149_2.png,KA-02 AG-9622,7“,0
frame_id_1151_1.png,TN.29.N.2943,E 1N.29.N.2943 !,0
frame_id_1153_1.png,TN.29.N.2943,,0
frame_id_1154_1.png,TN.29.N.2943,ETNJQJIJB“!,0
frame_id_1155_1.png,TN.29.N.2943,{Egmsmaam !,0
frame_id_1156_1.png,TN.29.N.2943,ﬁg TN.29.N.2943!,0
frame_id_1159_1.png,KA 03 MY 2851,lxnbam‘nml,0
frame_id_1160_1.png,TN.29.N.2943,,0
frame_id_1161_1.png,KA 03 MY 2851,"——-u—~—i

Km MY z’n51",0
frame_id_1162_1.png,TN.29.N.2943,,0
frame_id_1163_1.png,TN.29.N.2943,,0
frame_id_1164_1.png,TN.29.N.2943,,0
frame_id_1165_1.png,KA 03 MY 2851,"w

«m MY 2'351",0
frame_id_1166_1.png,TN.29.N.2943,,0
frame_id_1167_1.png,KA 03 MY 2851,"w——-——'

Knﬁauvz'sm",0
frame_id_1168_1.png,TN.29.N.2943,,0
frame_id_1168_2.png,KA 51 MM 3,"uuucc HLuVAKHLI’UIJLIC
KA 51
MM",0
frame_id_1169_1.png,TN.29.N.2943,,0
frame_id_1169_2.png,KA 51 MM 3,mm 1: umwm rmum Ic,0
frame_id_1170_1.png,KA 03 MY 2851,"m

«m NY 21151",0
frame_id_1171_1.png,KA 03 MY 2851,"W

nominal",0
frame_id_1172_1.png,KA 03 MY 2851,"'59—'-

xndam‘nm",0
frame_id_1173_1.png,KA 03 MY 2851,"Mv

Knﬁauvz‘nm",0
frame_id_1174_1.png,TN.29.N.2943,,0
frame_id_1174_2.png,KA 51 MM 3,no“ cu,0
frame_id_1175_1.png,TN.29.N.2943,,0
frame_id_1175_2.png,KA 51 MM 3,"uuu nu uumu m mm .c

I",0
frame_id_1176_1.png,TN.29.N.2943,,0
frame_id_1176_2.png,KA 51 MM 3,"Hun (IL :u mm numm u.
KA E1 3
MM",0
frame_id_1177_1.png,KA 03 MY 2851,"“A

m: m 2151",0
frame_id_1178_1.png,KA 03 MY 2851,"#1

xnhauvz‘m",0
frame_id_1179_1.png,KA 03 MY 2851,"“I

H in MY 21:51",0
frame_id_1180_1.png,KA 03 MY 2851,"d’

mu m 21151",0
frame_id_1181_1.png,KA 03 MY 2851,"in

H (In NY 2'95]",0
frame_id_1182_1.png,KA 03 MY 2851,"-s——w

uhauvz’m",0
frame_id_1183_1.png,KA 03 MY 2851,Mamas:,0
frame_id_1186_1.png,KA 05 AE 2950,,0
frame_id_1187_1.png,KA 05 AE 2950,,0
frame_id_1188_1.png,KA 05 AE 2950,,0
frame_id_1189_1.png,KA 05 AE 2950,,0
frame_id_1190_1.png,KA 05 AE 2950,Wm,0
frame_id_1191_1.png,KA 51 MM 3,I u,0
frame_id_1192_1.png,KA 05 AE 2950,Wu,0
frame_id_1193_1.png,KA 05 AE 2950,"r.

'I'I‘I‘ﬂ‘liit‘u",0
frame_id_1194_1.png,KA 51 MM 3,,0
frame_id_1195_1.png,KA 05 AE 2950,,0
frame_id_1198_1.png,KA 05 AE 2950,,0
frame_id_1204_1.png,KA 05 AE 2950,,0
frame_id_1205_1.png,KA 05 AE 2950,,0
frame_id_1214_1.png,KA 01 MM 3919,,0
frame_id_1218_1.png,KA 01 MM 3919,,0
frame_id_1219_1.png,KA 01 MM 3919,,0
frame_id_1220_1.png,KA 01 MM 3919,,0
frame_id_1221_1.png,KA 01 MM 3919,,0
frame_id_1222_1.png,KA 01 MM 3919,,0
frame_id_1225_1.png,KA 01 MM 3919,,0
frame_id_1230_1.png,KA 01 MM 3919,,0
frame_id_1232_1.png,KA 01 MM 3919,,0
frame_id_1233_1.png,KA 01 MM 3919,,0
frame_id_1233_2.png,KA 04 AB 4541,,0
frame_id_1234_1.png,KA 01 MM 3919,,0
frame_id_1234_2.png,KA 04 AB 4541,,0
frame_id_1235_1.png,KA 01 MM 3919,,0
frame_id_1235_2.png,KA 04 AB 4541,,0
frame_id_1236_1.png,KA 01 MM 3919,,0
frame_id_1236_2.png,KA 04 AB 4541,M,0
frame_id_1237_1.png,KA 01 MM 3919,,0
frame_id_1237_2.png,KA 04 AB 4541,,0
frame_id_1238_1.png,KA 01 MM 3919,,0
frame_id_1238_2.png,KA 04 AB 4541,,0
frame_id_1239_1.png,KA 01 MM 3919,,0
frame_id_1239_2.png,KA 04 AB 4541,,0
frame_id_1240_1.png,KA 01 MM 3919,,0
frame_id_1240_2.png,KA 04 AB 4541,,0
frame_id_1241_1.png,KA 01 MM 3919,,0
frame_id_1241_2.png,KA 04 AB 4541,,0
frame_id_1242_1.png,KA 04 AB 4541,,0
frame_id_1243_1.png,KA 04 AB 4541,,0
frame_id_1244_1.png,KA 04 AB 4541,,0
frame_id_1245_1.png,KA 04 AB 4541,,0
frame_id_1246_1.png,KA 04 AB 4541,,0
frame_id_1247_1.png,KA 04 AB 4541,,0
frame_id_1248_1.png,KA 04 AB 4541,,0
frame_id_1249_1.png,KA 04 AB 4541,,0
frame_id_1250_1.png,KA 04 AB 4541,,0
frame_id_1251_1.png,KA 04 AB 4541,,0
frame_id_1258_1.png,KA 04 AB 4541,,0
frame_id_1285_1.png,TN 01 AS 9145,,0
frame_id_1286_1.png,TN 01 AS 9145,,0
frame_id_1287_1.png,TN 01 AS 9145,,0
frame_id_1288_1.png,TN 01 AS 9145,"1:25:35»; 7

TN-OMS‘JHS",0
frame_id_1289_1.png,TN 01 AS 9145,"'rEEWa * """,0
frame_id_1290_1.png,TN 01 AS 9145,". :1-

'l.-,_4-_",0
frame_id_1291_1.png,TN 01 AS 9145,TN-OMSQHS,0
frame_id_1292_1.png,TN 01 AS 9145,"'I:——-=\ 7

'",0
frame_id_1293_1.png,TN 01 AS 9145,,0
frame_id_1294_1.png,TN 01 AS 9145,,0
frame_id_1295_1.png,TN 01 AS 9145,,0
frame_id_1296_1.png,TN 01 AS 9145,momma,0
frame_id_1297_1.png,TN 01 AS 9145,,0
frame_id_1298_1.png,TN 01 AS 9145,' musws,0
frame_id_1299_1.png,TN 01 AS 9145,TN‘D‘IMQHS,0
frame_id_1300_1.png,TN 01 AS 9145,Til-01MB,0
frame_id_1436_1.png,KA 03 AD 4814,,0
frame_id_1438_1.png,KA 03 AD 4814,,0
frame_id_1440_1.png,KA 03 AD 4814,,0
frame_id_1481_1.png,KA 10 A 0964,1m '10 A 05114 “,0
frame_id_1483_1.png,KA 10 A 0964,Hg! :0 A 050:,0
frame_id_1486_1.png,KA 10 A 0964,,0
frame_id_1493_1.png,KA 10 A 0964,a! 10 A {Duo},0
frame_id_1494_1.png,KA 10 A 0964,W,0
frame_id_1495_1.png,KA 04 MD 7695,"‘
'l . M01695 Q

—L",0
frame_id_1496_1.png,KA 04 MD 7695,"1
M4 D1695“",0
frame_id_1497_1.png,KA 04 MD 7695,,0
frame_id_1498_1.png,KA 10 A 0964,0,0
frame_id_1499_1.png,KA 04 MD 7695,".m

I.—1",0
frame_id_1500_1.png,KA 04 MD 7695,[11-],0
frame_id_1501_1.png,KA 04 MD 7695,"ILL-1

——",0
frame_id_1502_1.png,KA 04 MD 7695,1 I4 MD 7695 1,0
frame_id_1520_1.png,KA 51 MN 3223,in 51 m 3223,0
frame_id_1521_1.png,KA 51 MN 3223,‘KA 5m .3223,0
frame_id_1522_1.png,KA 51 MN 3223,M 5m. 3223,0
frame_id_1523_1.png,KA 51 MN 3223,‘KA 5| M3223,0
frame_id_1524_1.png,KA 51 MN 3223,‘KA 51 HE 3223,0
frame_id_1525_1.png,KA 51 MN 3223,H 51 “a 3223,0
frame_id_1526_1.png,KA 51 MN 3223,RA 51m3223,0
frame_id_1527_1.png,KA 51 MN 3223,M 51 “13223,0
frame_id_1528_1.png,KA 02 AE 4432,"KA 02 AE 4432

_..__—-—-——",0
frame_id_1529_1.png,KA 51 MN 3223,RA 5' “3223,0
frame_id_1530_1.png,KA 51 MN 3223,M 5i m 3223,0
frame_id_1531_1.png,KA 51 MN 3223,"_""iA Mam",0
frame_id_1532_1.png,KA 02 AE 4432,"' KA 02 AE 4432]

_._————-—",0
frame_id_1533_1.png,KA 02 AE 4432,' KA 02 AE 4432,0
frame_id_1534_1.png,KA 02 AE 4432,‘ (KAI ozAIEmlz],0
frame_id_1535_1.png,KA 02 AE 4432,"' KAoziE 44325

___.__.",0
frame_id_1536_1.png,KA04MJ8031,,0
frame_id_1536_2.png,KA 02 AE 4432,"' KA02 is 44321

_—_———-—",0
frame_id_1537_1.png,KA04MJ8031,,0
frame_id_1537_2.png,KA 02 AE 4432,"~ W'
IKA02 AE 4432}",0
frame_id_1538_1.png,KA04MJ8031,,0
frame_id_1538_2.png,KA 02 AE 4432,""" lKA 02 AE 11432“

_———",0
frame_id_1539_1.png,KA04MJ8031,,0
frame_id_1540_1.png,KA04MJ8031,,0
frame_id_1541_1.png,KA04MJ8031,,0
frame_id_1542_1.png,KA04MJ8031,,0
frame_id_1543_1.png,KA04MJ8031,,0
frame_id_1544_1.png,KA04MJ8031,,0
frame_id_1545_1.png,KA04MJ8031,,0
frame_id_1546_1.png,KA04MJ8031,,0
frame_id_1547_1.png,KA04MJ8031,,0
frame_id_1548_1.png,KA04MJ8031,,0
frame_id_1549_1.png,KA04MJ8031,/,0
frame_id_1550_1.png,KA 03 MZ 3289,A 03 M2 GEE,0
frame_id_1551_1.png,KA 03 MZ 3289,,0
frame_id_1552_1.png,KA 03 MZ 3289,I -KA 03 M2 3289 l,0
frame_id_1553_1.png,KA04MJ8031,,0
frame_id_1554_1.png,KA04MJ8031,,0
frame_id_1555_1.png,KA04MJ8031,,0
frame_id_1556_1.png,KA 03 MZ 3289,I KA DB MZ 3285] l,0
frame_id_1557_1.png,KA04MJ8031,,0
frame_id_1577_1.png,KA 02 AG 6593,,0
frame_id_1578_1.png,KA 02 AG 6593,m,0
frame_id_1579_1.png,KA 02 AG 6593,,0
frame_id_1580_1.png,KA 02 AG 6593,,0
frame_id_1581_1.png,KA 02 AG 6593,,0
frame_id_1582_1.png,KA 02 AG 6593,,0
frame_id_1595_1.png,KA 04 MS 7204,,0
frame_id_1596_1.png,KA 04 MS 7204,Km' 4 @1224,0
frame_id_1597_1.png,KA 04 MS 7204,{KA 04351204,0
frame_id_1611_1.png,KA 50 5098,,0
frame_id_1630_1.png,KA51MH8426,"EKA51HH8£26|

__—/
__—",0
frame_id_1661_1.png,KA-01-FA-2150,KA-01-FA-2150,0
frame_id_168_1.png,,,0
frame_id_169_1.png,,,0
frame_id_170_1.png,,,0
frame_id_171_1.png,,,0
frame_id_172_1.png,,,0
frame_id_173_1.png,,,0
frame_id_174_1.png,,,0
frame_id_1747_1.png,KA01AK1528,,0
frame_id_175_1.png,,,0
frame_id_1750_1.png,KA01AK1528,,0
frame_id_1752_1.png,KA01AK1528,,0
frame_id_1757_1.png,KA01AK1528,,0
frame_id_1758_1.png,KA01AK1528,,0
frame_id_1759_1.png,KA01AK1528,,0
frame_id_176_1.png,,,0
frame_id_1760_1.png,KA01AK1528,,0
frame_id_1761_1.png,KA01AK1528,,0
frame_id_1768_1.png,KA01AK1528,,0
frame_id_177_1.png,,,0
frame_id_178_1.png,,,0
frame_id_179_1.png,,,0
frame_id_1797_1.png,KA04MU7347,,0
frame_id_180_1.png,,,0
frame_id_1800_1.png,KA04MU7347,,0
frame_id_181_1.png,,,0
frame_id_182_1.png,,,0
frame_id_183_1.png,,,0
frame_id_184_1.png,,,0
frame_id_1850_1.png,KA03MY0887,"KAOSHYOBW

\uu

,_——",0
frame_id_1851_1.png,KA03MY0887,"“031410397

W",0
frame_id_1852_1.png,KA03MY0887,"xnhamo‘m
—=ﬁ——",0
frame_id_1853_1.png,KA03MY0887,ubanm’atn,0
frame_id_1854_1.png,KA03MY0887,"mamdm

W",0
frame_id_1855_1.png,KA03MY0887,AKA03HYO'BB7,0
frame_id_1856_1.png,KA03MY0887,"anhanvdee7

—=,———.——-‘",0
frame_id_1858_1.png,KA03MY0887,"xn‘oam‘m

n-n-Ez-W-u—a",0
frame_id_1860_1.png,KA02AG0669,,0
frame_id_1860_2.png,KA03MY0887,xnhanvo‘m,0
frame_id_1861_1.png,KA03MY0887,"mhanvnm

-_——:—-—'~",0
frame_id_1861_2.png,KA02AG0669,,0
frame_id_1862_1.png,KA03MY0887,"ubamo’m

“-9-—",0
frame_id_1862_2.png,KA02AG0669,,0
frame_id_1863_1.png,KA03MY0887,"uhamn’m

W—v",0
frame_id_1863_2.png,KA02AG0669,,0
frame_id_1864_1.png,KA02AG0669,,0
frame_id_1864_2.png,KA03MY0887,".xnhamo‘m

”—5——",0
frame_id_1865_1.png,KA02AG0669,,0
frame_id_1865_2.png,KA03MY0887,"ubanm‘m

——=———-——-—‘",0
frame_id_1866_1.png,KA03MY0887,"hKAMHYUBW

W",0
frame_id_1866_2.png,KA02AG0669,,0
frame_id_1867_1.png,KA02AG0669,,0
frame_id_1873_1.png,KA02AG0669,,0
frame_id_1874_1.png,KA02AG0669,,0
frame_id_1875_1.png,KA02AG0669,,0
frame_id_1875_2.png,KA 04 MT 9131,,0
frame_id_1877_1.png,KA02AG0669,,0
frame_id_1878_1.png,KA02AG0669,,0
frame_id_1879_1.png,KA02AG0669,,0
frame_id_1880_1.png,KA02AG0669,,0
frame_id_1890_1.png,KA 05 AF 4245,,0
frame_id_1891_1.png,KA 05 AF 4245,,0
frame_id_1893_1.png,KA 04 MT 9131,,0
frame_id_1893_2.png,KA 05 AF 4245,,0
frame_id_1894_1.png,KA 04 MT 9131,,0
frame_id_1894_2.png,KA 05 AF 4245,,0
frame_id_1895_1.png,KA 04 MT 9131,,0
frame_id_1895_2.png,KA 05 AF 4245,,0
frame_id_1896_1.png,KA 05 AF 4245,,0
frame_id_1896_2.png,,,0
frame_id_1902_1.png,,mm,0
frame_id_1905_1.png,,,0
frame_id_1906_1.png,,"W """,0
frame_id_1907_1.png,,"W """,0
frame_id_1908_1.png,,,0
frame_id_1909_1.png,,W,0
frame_id_191_1.png,,,0
frame_id_193_1.png,,,0
frame_id_1934_1.png,,‘,0
frame_id_1935_1.png,,-,0
frame_id_1939_1.png,,"\l

K1151 MA 5039 -",0
frame_id_194_1.png,,,0
frame_id_1943_1.png,,-/-,0
frame_id_1944_1.png,,air:,0
frame_id_1948_1.png,,_ M 61 MA 5039 -,0
frame_id_1949_1.png,,-/-,0
frame_id_195_1.png,,,0
frame_id_1950_1.png,,-/-,0
frame_id_1952_1.png,,—#./—,0
frame_id_1953_1.png,,——,0
frame_id_1954_1.png,,_ [A 51 MA 5039 -,0
frame_id_1955_1.png,,_ MA 51 MA 5039 --,0
frame_id_1956_1.png,,.. m in m 6039 --,0
frame_id_1957_1.png,,... KA 5'1 MA 5039 —,0
frame_id_1958_1.png,,—_/-,0
frame_id_196_1.png,,,0
frame_id_197_1.png,,,0
frame_id_200_1.png,,'\ M 05 A,0
frame_id_2009_1.png,,,0
frame_id_201_1.png,,"‘3? KA one 5504 , ‘",0
frame_id_2010_1.png,,,0
frame_id_2011_1.png,,,0
frame_id_2012_1.png,,,0
frame_id_2013_1.png,,,0
frame_id_2014_1.png,,,0
frame_id_2015_1.png,,,0
frame_id_2016_1.png,,,0
frame_id_2017_1.png,,,0
frame_id_2018_1.png,,,0
frame_id_202_1.png,,w—r,0
frame_id_2027_1.png,,,0
frame_id_2028_1.png,,,0
frame_id_2029_1.png,,,0
frame_id_203_1.png,,\‘ KA 07AE_5504 H,0
frame_id_2030_1.png,,,0
frame_id_2031_1.png,,,0
frame_id_2032_1.png,,"Insucs '

_——_",0
frame_id_2033_1.png,,,0
frame_id_2034_1.png,,"<KA51A€§365

——",0
frame_id_2035_1.png,,,0
frame_id_2036_1.png,,,0
frame_id_2037_1.png,,,0
frame_id_2039_1.png,,".usucsass , ,",0
frame_id_204_1.png,,\‘ n 05 A550“,0
frame_id_205_1.png,,W“,0
frame_id_206_1.png,,"w
\1 KAOSAE 5504 1",0
frame_id_207_1.png,,"—
W KA05AE5504 “",0
frame_id_208_1.png,,"—
\\ new 5504‘ ‘",0
frame_id_209_1.png,,"*
Mm‘",0
frame_id_210_1.png,,Err:520,0
frame_id_211_1.png,,"—
N—M",0
frame_id_212_1.png,,"—
""\_l",0
frame_id_213_1.png,,"—
""i—l",0
frame_id_214_1.png,,"—
“Nu!",0
frame_id_215_1.png,,"—
Nd!",0
frame_id_216_1.png,,"—
""V‘-",0
frame_id_217_1.png,,"—_
“Kl—l",0
frame_id_218_1.png,,WE-paMo 6:231,0
frame_id_2184_1.png,,,0
frame_id_2186_1.png,,,0
frame_id_2187_1.png,,,0
frame_id_2188_1.png,,,0
frame_id_2189_1.png,,,0
frame_id_219_1.png,,"E94, M0,, 5171‘",0
frame_id_2190_1.png,,,0
frame_id_2191_1.png,,,0
frame_id_2192_1.png,,,0
frame_id_2193_1.png,,,0
frame_id_2194_1.png,,,0
frame_id_2195_1.png,,,0
frame_id_2196_1.png,,,0
frame_id_2197_1.png,,,0
frame_id_2198_1.png,,,0
frame_id_2199_1.png,,,0
frame_id_2200_1.png,,,0
frame_id_2202_1.png,,,0
frame_id_2218_1.png,,"a

KA 04 ML 472

h_______‘",0
frame_id_2231_1.png,,"KA 04 ML 472
_",0
frame_id_2232_1.png,,KA 04 ML 472,1
frame_id_2246_1.png,,l. DL4CR1924,0
frame_id_2261_1.png,,"—_
42

Human ‘

g;—",0
frame_id_2262_1.png,,,0
frame_id_2350_1.png,,l—I,0
frame_id_2351_1.png,,,0
frame_id_2352_1.png,,,0
frame_id_2353_1.png,,,0
frame_id_2354_1.png,,,0
frame_id_2355_1.png,,,0
frame_id_2356_1.png,,,0
frame_id_2357_1.png,,,0
frame_id_2358_1.png,,,0
frame_id_2359_1.png,,,0
frame_id_2360_1.png,,"ml""",0
frame_id_2361_1.png,,"In!""",0
frame_id_2362_1.png,,,0
frame_id_2363_1.png,,"ml""",0
frame_id_2364_1.png,,,0
frame_id_2365_1.png,,m“,0
frame_id_2367_1.png,,,0
frame_id_2408_1.png,,‘ KIN-09 c-zhi,0
frame_id_2409_1.png,,"KIN-09 c.2332,",0
frame_id_2410_1.png,,Km 09 c- 53%,0
frame_id_2411_1.png,,‘ luv-o9 c-ﬁiu:,0
frame_id_2412_1.png,,‘K mac-2 ‘2’,0
frame_id_2413_1.png,,‘k-«me-zrz,0
frame_id_2414_1.png,,Win-.09 c.2571,0
frame_id_2415_1.png,,,0
frame_id_2416_1.png,,,0
frame_id_2417_1.png,,,0
frame_id_2418_1.png,,"‘ union c.2767

(N",0
frame_id_2420_1.png,,"1 was 64:75

’_———",0
frame_id_2422_1.png,,Kit-on M 2,0
frame_id_2426_1.png,,‘ was. '45 a.,0
frame_id_2427_1.png,,,0
frame_id_2428_1.png,,,0
frame_id_2429_1.png,,,0
frame_id_2430_1.png,,,0
frame_id_2432_1.png,,"ﬂ:

[EKA'51 2 (“$7277",0
frame_id_2433_1.png,,"pa”- ""_L""—
]m’s1 23572!l",0
frame_id_2434_1.png,,l KA'51ZEE7éj§~,0
frame_id_2435_1.png,,| KA's1st721i,0
frame_id_2436_1.png,,,0
frame_id_2437_1.png,,,0
frame_id_2438_1.png,,,0
frame_id_2439_1.png,,,0
frame_id_2440_1.png,,,0
frame_id_2441_1.png,,,0
frame_id_2442_1.png,,,0
frame_id_2443_1.png,,,0
frame_id_2444_1.png,,,0
frame_id_2445_1.png,,,0
frame_id_2446_1.png,,,0
frame_id_2464_1.png,,"I .. I” ‘ .
KA 507136",0
frame_id_2465_1.png,,"I H
KA 50 7138",0
frame_id_2466_1.png,,"'7 I

l ,. .
KA 50 7136",0
frame_id_2468_1.png,,,0
frame_id_257_1.png,,,0
frame_id_258_1.png,,,0
frame_id_259_1.png,,,0
frame_id_260_1.png,,,0
frame_id_261_1.png,,,0
frame_id_262_1.png,,,0
frame_id_263_1.png,,,0
frame_id_264_1.png,,,0
frame_id_265_1.png,,,0
frame_id_266_1.png,,,0
frame_id_2669_1.png,,,0
frame_id_267_1.png,,,0
frame_id_268_1.png,,,0
frame_id_269_1.png,,,0
frame_id_270_1.png,,,0
frame_id_2766_1.png,,ka-o1-FA-2121 |,0
frame_id_2767_1.png,,,0
frame_id_2769_1.png,,K‘A-o1-rA-2121,0
frame_id_2770_1.png,,' KA-01-FA-2121,0
frame_id_2771_1.png,,' KAio1-rA-2121,0
frame_id_2772_1.png,,' KA-01-FA-2121,0
frame_id_2773_1.png,,‘ KA-o1-FA-2121,0
frame_id_2775_1.png,,"KA-01-FA-Z121

.",0
frame_id_2831_1.png,,,0
frame_id_2835_1.png,,,0
frame_id_2836_1.png,,,0
frame_id_2837_1.png,,,0
frame_id_2847_1.png,,I'W EM,0
frame_id_2849_1.png,,M M MP 4313,0
frame_id_2850_1.png,,,0
frame_id_2851_1.png,,HMMN,0
frame_id_2852_1.png,,,0
frame_id_2853_1.png,,I KMIEWM',0
frame_id_2854_1.png,,,0
frame_id_2855_1.png,,,0
frame_id_2856_1.png,,"I M 01 MP 4313""",0
frame_id_2857_1.png,,I u m «I? ma],0
frame_id_2858_1.png,,,0
frame_id_2859_1.png,,,0
frame_id_2860_1.png,,,0
frame_id_2861_1.png,,"I KAN MP 4013""",0
frame_id_2862_1.png,,,0
frame_id_2863_1.png,,,0
frame_id_2864_1.png,,Inmmaml,0
frame_id_2882_1.png,,KA-01-F-4796 ‘ﬂ,0
frame_id_2888_1.png,,a” KA-01-F-4796 ‘ f5:,0
frame_id_2892_1.png,,"' 7"" KA-01-F-4796",0
frame_id_2893_1.png,,KA-01-F-4796 V,0
frame_id_294_1.png,,,0
frame_id_295_1.png,,KA-09 M-SIQL,0
frame_id_296_1.png,,KA-09 M06711,0
frame_id_297_1.png,,'KA-os 767111_ .,0
frame_id_298_1.png,,,0
frame_id_299_1.png,,,0
frame_id_300_1.png,,K ‘ 0-6731,0
frame_id_301_1.png,,,0
frame_id_302_1.png,,,0
frame_id_303_1.png,,KA-09 MC-673J,0
frame_id_304_1.png,,,0
frame_id_305_1.png,,,0
frame_id_306_1.png,,lawman,0
frame_id_307_1.png,,,0
frame_id_308_1.png,,,0
frame_id_309_1.png,,,0
frame_id_3096_1.png,,,0
frame_id_310_1.png,,,0
frame_id_3109_1.png,,"w

WKIMHRSUS
.474",0
frame_id_311_1.png,,,0
frame_id_3110_1.png,,,0
frame_id_3111_1.png,,,0
frame_id_3112_1.png,,,0
